Date Time,press (mbar),Temp (degC),Temppot (K),Tempdew (degC),relativehum (%),VPressmax (mbar),VPressact (mbar),VPressdef (mbar),sh (g/kg),H2OC (mmol/mol),relativeho (g/m**3),windvelo (m/s),max. windvelo (m/s),winddeg (deg),windveloX,windveloY
11.22,6.23,4.99,4.01,6.43,1194.63,0.89,1.8,114.2,-0.3648315001189998,0.8117869033933229,114.18853780851572,1.617971925953451,0.8114632502098653,0.0229209528545763,1.6179717964858649,0.0006472633335438935
11.37,6.23,5.14,4.01,6.43,1193.66,0.78,1.54,195.9,-0.7501582214483848,-0.2136881905800972,195.8986375526912,-0.7306195996292847,-0.213670817292336,0.0027248176124451,-0.7306195988030738,-3.474610467359952e-05
11.51,6.26,5.25,4.03,6.46,1192.59,0.49,1.32,102.1,-0.1027130958228726,0.479113786011717,102.09643035287976,0.8537617932268379,0.4790605961571842,0.0071389884440692,0.8537617865995656,0.00010637774041754423
11.53,6.23,5.3,4.01,6.44,1192.56,1.19,1.84,98.8,-0.1820531451780052,1.175991773921398,98.77918985983412,2.027720551466984,1.1752553974562234,0.0416101319489742,2.027720016741344,0.0014725990815127078
11.49,6.22,5.27,4.0,6.42,1192.82,0.96,1.92,58.1,0.5073008013334532,0.8150128201239758,58.09412209680322,0.8264247102552138,0.8149280411339208,0.0117552005540896,0.8264246928616682,0.00016955503924215534
11.63,6.25,5.38,4.02,6.45,1192.17,1.15,1.8,94.4,-0.0882268823458414,1.1466106650609582,94.38109771992976,1.8890191055338672,1.145987541636875,0.0377964501587714,1.88901869451373,0.0012461338670958823
11.74,6.27,5.47,4.03,6.47,1191.74,0.91,1.48,138.8,-0.6846975670951093,0.5994074087079991,138.79240453341012,1.4520481514900314,0.5992149286955805,0.0151891685878046,1.4520481004661185,0.0003849394161260915
11.7,6.26,5.44,4.03,6.46,1191.69,1.09,2.04,67.18,0.4227427156220849,1.004683331397742,67.16967210045742,1.177943087348469,1.004471013182303,0.0206538147803952,1.1779430108153173,0.0004246214647535534
11.75,6.29,5.46,4.05,6.5,1191.24,0.93,1.5,60.9,0.4522919037938462,0.8126081674229827,60.89387512657056,0.8636967463356042,0.8125158422211552,0.0122490776054789,0.8636967265980746,0.00018464690563220254
11.8,6.33,5.47,4.08,6.54,1190.96,1.29,2.0,80.1,0.2217885393604385,1.2707910307396584,80.08029902436854,1.7764313011534298,1.2701802843280088,0.0393940238206554,1.7764308812650793,0.0012213948754064875
11.66,6.42,5.24,4.13,6.63,1191.54,1.91,4.04,42.36,1.4113484928812243,1.2869325668588456,42.34931501259507,0.9513768779982889,1.2867551578225724,0.021368094414427,0.9513768118362448,0.0003548099119041783
11.53,6.57,4.97,4.23,6.78,1192.23,1.54,4.04,1.72,1.5393061433753177,0.046223337904207,1.7199994402736267,0.0013876088823076,0.0462233378906513,1.1194526854263005e-06,0.0013876088823075998,2.711128992085624e-11
11.56,6.86,4.71,4.42,7.08,1192.19,0.96,2.28,303.3,0.5270619052782065,-0.8023750669135393,303.27025973034046,-4.247300683005697,-0.8001714845205578,0.0594251071910989,-4.247298398576746,-0.00440514563645998
11.28,6.97,4.31,4.49,7.19,1193.96,1.01,2.32,29.67,0.877579725077444,0.499953824000775,29.668870465971,0.2588923974051634,0.4999487202143844,0.0022590460369555,0.2588923972039327,1.0207555411144628e-05
11.03,6.82,4.22,4.39,7.03,1195.55,1.02,1.74,337.4,0.9416744214552404,-0.3919812291130004,337.3921041540853,-2.308257888287517,-0.3916631757976964,0.0157873588988545,-2.3082578006625174,-0.000636020585845489
10.93,6.8,4.13,4.38,7.02,1196.16,0.5,1.16,21.79,0.4642753143268001,0.1856028892737151,21.78988567240832,0.0705859998496265,0.185602748427053,0.0002286549255768,0.07058599984906441,2.81693288397487e-07
10.88,6.88,4.0,4.43,7.1,1196.4,0.69,1.16,301.4,0.3594966459699973,-0.588950050119976,301.3840771395218,-3.0980714579764523,-0.5880892937448269,0.0318299248983248,-3.098070979910971,-0.0017210932044698921
10.73,7.02,3.71,4.52,7.25,1197.22,0.85,1.8,301.5,0.4441237800085567,-0.7247441397009783,301.47588008960986,-3.8136234994000096,-0.7231393255726142,0.048203566686459,-3.8136221497508873,-0.0032084428302861985
10.56,7.24,3.32,4.66,7.47,1198.23,1.17,1.8,292.1,0.4401823878730584,-1.0840384981200493,292.04772034019834,-5.52621426415053,-1.079000149883267,0.1043941663037687,-5.526205091289804,-0.010068877963210425
10.33,7.29,3.04,4.69,7.53,1199.57,1.14,1.74,309.4,0.7235927850505848,-0.8809162737869803,309.3634316167473,-4.756803370974525,-0.8778821010284598,0.0730513389103536,-4.756799504668371,-0.006064857900351013
10.2,7.62,2.58,4.91,7.86,1200.45,0.68,1.48,245.0,-0.2873804179836755,-0.6162892951849221,244.9858271926108,-2.6352371339691807,-0.6156375584410752,0.0283353488815644,-2.6352368117127734,-0.0013032436449507052
9.96,7.93,2.03,5.11,8.18,1201.89,0.81,1.48,237.7,-0.4328254030057598,-0.6846620849097033,237.68302923929,-2.8403541389752727,-0.6838209666552133,0.0339272173281464,-2.840353641016142,-0.00168189188365009
9.8,7.91,1.89,5.09,8.16,1202.83,1.34,2.24,268.5,-0.0350771107325504,-1.3395408154672468,268.42662279764045,-6.276796432356989,-1.331510688892854,0.1464543671821827,-6.276775927006343,-0.016044170377146092
9.68,7.99,1.69,5.14,8.24,1203.56,1.59,3.14,251.3,-0.5097746550312258,-1.506064341616186,251.2131880974865,-6.604856235894994,-1.4960686231074791,0.1732295472518701,-6.604826048077317,-0.019969263390601785
9.56,8.0,1.56,5.15,8.26,1204.25,1.78,2.68,255.0,-0.4606979002824867,-1.7193479707945416,254.88519524120693,-7.650963785813333,-1.7040414891711402,0.2289105673810426,-7.650902723677385,-0.030567378903779578
9.5,7.94,1.56,5.11,8.19,1204.62,1.64,2.48,258.5,-0.3269634124442035,-1.6070765155781603,258.3983213144173,-7.249658053395605,-1.5942290683366929,0.2028018850828598,-7.249612639810943,-0.025660550601478833
9.43,7.94,1.49,5.11,8.19,1205.06,2.24,3.32,241.6,-1.0653982283174177,-1.9704128032212205,241.4571457031772,-8.30703249510128,-1.9497393568311348,0.2846806202076665,-8.306929956931352,-0.04127426928597359
9.33,8.02,1.32,5.16,8.27,1205.73,2.08,2.88,244.7,-0.8889043558453606,-1.8804917032944188,244.56821603606687,-8.029801052063965,-1.8620545111119569,0.2626824010221387,-8.029716662116101,-0.03681388138454585
9.3,8.02,1.28,5.16,8.27,1206.16,2.19,3.08,251.0,-0.712994258261173,-2.070685680562504,250.83609977457965,-9.069236455023486,-2.0447991763477207,0.3263977881271291,-9.069089295387744,-0.05166458565012645
9.27,7.91,1.36,5.09,8.16,1206.51,2.04,3.04,249.8,-0.7044083259570098,-1.9145257664294943,249.66055620450817,-8.34545838499202,-1.8942527490248655,0.2778766509337937,-8.34536023772835,-0.04047416677607112
9.24,7.87,1.37,5.07,8.12,1206.75,1.79,2.52,245.6,-0.7394569293859302,-1.630123752843057,245.50060490394972,-6.986629501751507,-1.6180193731632548,0.1982845370963657,-6.986587663867167,-0.024178706409477897
9.19,7.91,1.28,5.09,8.16,1207.05,1.77,2.36,237.0,-0.9640110919765976,-1.4844469052634008,236.92046136577528,-6.139624274186982,-1.4759324397642506,0.1587641262931743,-6.139600703566696,-0.017012611479474356
9.16,7.95,1.21,5.12,8.2,1207.26,1.44,2.36,229.3,-0.939021701515764,-1.0917134441246197,229.2583770390166,-4.368816480021622,-1.0885413170830684,0.0831627626134301,-4.368811878025157,-0.006341177715805984
9.11,8.0,1.11,5.15,8.25,1207.68,1.18,2.26,219.9,-0.9052548791420534,-0.7569105652516063,219.8808118640221,-2.904922377369504,-0.7559379404535108,0.0383592749202919,-2.9049217263409544,-0.0019448327384367636
9.12,8.06,1.06,5.19,8.31,1207.77,0.74,1.16,191.0,-0.7264041157512713,-0.141198656578643,190.99942001198897,-0.4706963817904741,-0.1411938918893925,0.0011599623873585,-0.4706963816940128,-9.52932490569787e-06
9.11,8.06,1.05,5.19,8.31,1208.05,0.85,1.64,216.8,-0.6806216653064232,-0.5091700587382482,216.79143934738303,-1.926609895633894,-0.5088822299370178,0.0171179662880596,-1.9266098096488622,-0.0005756033521726179
9.1,8.08,1.02,5.2,8.33,1208.33,0.77,1.42,249.0,-0.2759433211498815,-0.7188569284028453,248.9804023807681,-3.123976682180305,-0.7177886728068762,0.0391753073110696,-3.123975951954241,-0.0021359817086261156
9.1,8.1,1.0,5.21,8.35,1208.39,0.4,0.84,288.8,0.1289062780922043,-0.3786597040462786,288.79369306246144,-1.9086244640655088,-0.3784496289157237,0.012611496420579,-1.9086244178296992,-0.0004201114044870977
9.15,8.11,1.04,5.22,8.36,1208.07,0.29,0.68,349.1,0.2847680266819686,-0.0548376784670684,349.0998401058124,-0.3341228759395859,-0.0548367460397449,0.0003197865383179,-0.3341228759343817,-1.8648493619777006e-06
9.09,7.98,1.11,5.13,8.22,1208.57,0.66,1.04,6.0,0.6563844509430604,0.0689887857566513,5.99999565056405,0.0072244870047473,0.0689887852082262,8.69887082586467e-06,0.007224487004747216,1.0968500607114548e-09
9.05,7.96,1.09,5.12,8.21,1208.91,0.52,0.68,287.2,0.1537681860229041,-0.4967447483036187,287.1892062333848,-2.48994438459096,-0.4962757524894483,0.0215806037509905,-2.489944207970276,-0.0009378439792945869
9.04,7.98,1.07,5.13,8.22,1208.88,0.6,0.96,324.2,0.4866382913935957,-0.3509746049923294,324.1939174206969,-1.985927345684392,-0.3507637986536351,0.0121626848842578,-1.9859273009391352,-0.00042157046352196264
9.06,7.94,1.12,5.11,8.18,1208.84,0.58,0.76,324.7,0.4733598022464929,-0.3351574221424331,324.6944447517332,-1.899354459721232,-0.3349732831124947,0.0111084300419782,-1.8993544240238698,-0.00036824433122049704
9.02,7.97,1.06,5.12,8.21,1209.18,0.49,0.96,244.5,-0.2109504374360646,-0.4422667893314317,244.49271599720527,-1.887279605656396,-0.4420268826771109,0.0145652990456285,-1.8872795446746584,-0.0004797699198202254
8.89,8.0,0.89,5.15,8.25,1210.07,0.95,1.44,246.3,-0.3818503878231623,-0.869879463672583,246.27161434204177,-3.739247165493092,-0.868027646895161,0.056729935174917,-3.739245332615542,-0.0037023183285830735
8.85,8.03,0.82,5.16,8.27,1210.48,1.51,1.8,250.7,-0.4990767329969675,-1.4251394368906762,250.62245185766352,-6.2351122566578425,-1.4167091565882832,0.1547823640470348,-6.235089505070436,-0.01684389757041945
8.84,8.01,0.83,5.15,8.25,1210.49,1.4,1.72,247.9,-0.526713968395112,-1.297140083220572,247.8364732735962,-5.611819251014008,-1.290923213703211,0.1268449913068955,-5.6118054987284145,-0.012423787383477316
8.81,7.99,0.82,5.14,8.23,1210.64,1.26,1.56,246.9,-0.4943447669204874,-1.1589750866253894,246.849489784435,-4.993935638764521,-1.1545755213992686,0.1008891312478013,-4.993927896708082,-0.008793554639119678
8.81,7.89,0.92,5.08,8.13,1210.57,1.25,1.58,244.4,-0.5401071860024778,-1.1272906580063922,244.3526975378093,-4.808243545814063,-1.123323507564006,0.0944908724829191,-4.808237007123029,-0.007929640292295963
8.73,7.91,0.81,5.09,8.16,1211.27,1.29,1.68,240.7,-0.6313033627560121,-1.1249693614374354,240.6536053111068,-4.725701087251764,-1.1211450635399784,0.0926812315028719,-4.725694904604288,-0.007644255985308753
8.66,7.95,0.71,5.12,8.2,1211.74,0.4,0.92,249.9,-0.1374638778342463,-0.3756377008378837,249.8946293384164,-1.63836132018532,-0.375484138861391,0.0107398209617805,-1.6383612914028203,-0.00030710302392237144
8.67,7.9,0.77,5.08,8.14,1211.76,0.64,0.98,243.8,-0.282563745786717,-0.5742453565915702,243.7877552537484,-2.443437811464836,-0.5737232502231056,0.0244818651335105,-2.443437588408263,-0.001044054442587053
8.56,7.83,0.73,5.03,8.07,1212.62,1.11,1.76,228.3,-0.7384056936663403,-0.8287683823367847,228.276116969824,-3.302184304253057,-0.82739231301543,0.0477387884650167,-3.3021831580308736,-0.002751376472633337
8.51,7.84,0.66,5.04,8.08,1213.0,1.08,1.64,258.9,-0.2079237238479806,-1.0597960771116246,258.85571169872026,-4.788582352745001,-1.0560968741770402,0.0884709975905854,-4.788576644094402,-0.0073940959184484595
8.6,7.64,0.96,4.91,7.87,1212.44,1.16,1.88,251.5,-0.3680734014299074,-1.100055440039191,251.4536469266972,-4.828400072894619,-1.096151629119504,0.0925936128384458,-4.828393767824039,-0.007802997291860589
8.68,7.47,1.21,4.8,7.7,1212.04,1.47,1.96,244.8,-0.625895558600656,-1.330095767125049,244.73403972287048,-5.682411541279111,-1.3235596923629471,0.1316984831957937,-5.682396529962731,-0.013061421421459884
8.59,7.51,1.07,4.83,7.74,1212.59,1.21,1.96,258.2,-0.2474402227285671,-1.1844295404016387,258.14483241506645,-5.337180659979695,-1.179294501749749,0.1101717491866601,-5.33717079316439,-0.010262643630719288
8.69,7.46,1.22,4.8,7.69,1211.84,1.31,1.76,253.7,-0.3676733886862323,-1.2573449324874948,253.6389147086706,-5.566951177054305,-1.2514146918763778,0.1219735553631741,-5.5669385624580725,-0.011851140179723333
8.64,7.55,1.1,4.85,7.78,1212.05,1.73,2.28,250.7,-0.5717898993938767,-1.6327756462389866,250.5982105634074,-7.143308926409073,-1.6201024108523947,0.2030381474043698,-7.143264074699461,-0.025313577850647022
8.59,7.56,1.03,4.86,7.8,1212.28,1.8,2.28,250.4,-0.6038128255504593,-1.6957034150171342,250.2903453246199,-7.409658378260939,-1.6815433370840165,0.218682594664324,-7.409604408457801,-0.028280606345131146
8.56,7.55,1.01,4.86,7.79,1212.48,1.91,2.44,252.4,-0.5775264913333484,-1.820594175484529,252.2725899029716,-8.018752000598795,-1.802793255045494,0.2539677762446715,-8.018673225665687,-0.03554359435175089
8.52,7.55,0.97,4.86,7.79,1212.79,2.01,2.64,249.0,-0.7203195785860543,-1.876496657259375,248.86646938271068,-8.153552415010836,-1.8575281465452596,0.266136975066867,-8.153464455813262,-0.03787284144051364
8.48,7.53,0.95,4.84,7.76,1213.15,1.68,2.16,249.6,-0.5856010395006499,-1.5746337423463777,249.50574571731008,-6.858779341034624,-1.563364900840916,0.1880468275574764,-6.858742400497758,-0.02251072228079336
8.45,7.52,0.93,4.84,7.75,1213.41,1.39,1.76,246.4,-0.5564851552540844,-1.2737441940915128,246.3391147643244,-5.477274607776988,-1.2679284508846735,0.1215800782160857,-5.47726227633317,-0.011622618299830372
8.42,7.51,0.91,4.83,7.74,1213.63,1.13,1.48,243.3,-0.5077304684359627,-1.0095096688104566,243.26223612260432,-4.286546002355236,-1.0066857798102595,0.0754553652804588,-4.286542285185289,-0.005645141817677439
8.39,7.51,0.88,4.83,7.74,1213.79,0.98,1.32,246.9,-0.3844903742714902,-0.9014250673753028,246.86944402589123,-3.88427681137294,-0.899354409370665,0.0610638881673244,-3.8842746053817248,-0.00413972899808992
8.37,7.51,0.86,4.83,7.74,1213.93,1.05,1.36,254.7,-0.277066702463642,-1.012785289380688,254.6602097062301,-4.501954284405757,-1.00966049939346,0.0794966562219605,-4.501949951058689,-0.0062463623025461245
8.37,7.47,0.9,4.8,7.7,1213.76,1.22,1.6,250.0,-0.4172645748573156,-1.1464249973588083,249.94995720557367,-5.001888936378526,-1.1420592094112616,0.0999551737933956,-5.001881324896417,-0.008726025347372345
8.37,7.41,0.96,4.76,7.64,1213.77,1.11,1.56,248.0,-0.4158133186916626,-1.029174078569134,247.95999240715983,-4.45445456158642,-1.0260653422663737,0.079932455225741,-4.454450226821916,-0.006214338601007698
8.37,7.37,1.0,4.74,7.59,1213.82,1.18,1.68,252.0,-0.3646400533624381,-1.1222466892282812,251.95166206856777,-4.9355831353781,-1.118085461890082,0.096553256775109,-4.935576127331792,-0.008317303722978932
8.36,7.38,0.99,4.74,7.6,1213.95,1.32,1.96,255.5,-0.3305016053518632,-1.277954885299102,255.43644807878013,-5.698332466315343,-1.2716398202904686,0.1268891496995149,-5.698318492296627,-0.012619707358030637
8.33,7.36,0.97,4.74,7.59,1214.23,1.1,1.56,253.7,-0.3087333798128668,-1.0557858211727056,253.65692903834372,-4.674649808983827,-1.052273794502647,0.0860439515150562,-4.674644537723876,-0.007020153905673651
8.33,7.38,0.95,4.75,7.61,1214.3,1.14,2.2,261.5,-0.1685027286877559,-1.127478084232585,261.44937108317254,-5.145518459159479,-1.1229344933232053,0.1011185152666741,-5.145510445790588,-0.009081068818492181
8.3,7.37,0.93,4.74,7.6,1214.54,1.54,2.6,256.4,-0.3621188541779894,-1.496819940890961,256.31251024894607,-6.697543570884933,-1.486605118661491,0.174571351081082,-6.69751248337784,-0.020406344603972733
8.27,7.36,0.91,4.73,7.59,1214.8,1.27,2.24,258.2,-0.2597099858390745,-1.2431615837273398,258.1392258208502,-5.601793695961674,-1.2372246723641311,0.1213500447010045,-5.601781131856334,-0.01186435393617809
8.24,7.37,0.87,4.74,7.6,1214.85,0.99,2.24,285.6,0.2662306224091136,-0.9535309411296814,285.560450363252,-4.752808468337903,-0.9502521699594192,0.0790067666663515,-4.752803949741405,-0.006553779595269947
8.23,7.4,0.83,4.76,7.63,1214.98,0.44,1.36,324.3,0.3573167518323948,-0.2567581329966916,324.2967437377118,-1.4532725542379574,-0.2566755444529685,0.0065118153934938,-1.4532725448520565,-0.00016516823140690345
8.22,7.39,0.83,4.75,7.62,1215.09,0.61,2.34,273.4,0.0361768878813363,-0.6089262950334968,273.38455995297056,-2.905577278377652,-0.6081434762199915,0.0308665695257142,-2.905576856745336,-0.001565302008270732
8.19,7.37,0.82,4.74,7.6,1215.15,0.53,1.24,323.5,0.4260441361271253,-0.3152560769782108,323.4951030590996,-1.7799710060992058,-0.3151039594941967,0.0097922817959452,-1.779970980103269,-0.00030421049759001104
8.12,7.32,0.8,4.71,7.55,1215.67,0.6,1.68,304.8,0.342428140610659,-0.4926895254802223,304.78873104396,-2.6209594832138365,-0.4921741272174217,0.0225299137969005,-2.62095928058367,-0.0010306167435377507
8.03,7.24,0.8,4.65,7.46,1216.45,1.05,1.8,259.1,-0.1985502151393857,-1.0310566483312658,259.05804869390664,-4.662339209615188,-1.027644912906514,0.0838077863057295,-4.662334221950276,-0.006819702814933765
7.95,7.15,0.8,4.6,7.37,1217.22,1.19,2.68,266.3,-0.0767934468210196,-1.187519585743893,266.24280449202274,-5.518972388275566,-1.182014727470173,0.1142101158784066,-5.518961423696558,-0.011001195270041769
7.87,7.06,0.82,4.54,7.27,1218.0,1.33,2.48,252.1,-0.4087843016737437,-1.2656205571596526,252.03849832175567,-5.568246017765924,-1.2596485097675072,0.1228048311167265,-5.568233227667315,-0.011934683393389371
7.8,7.01,0.8,4.5,7.22,1218.63,1.84,3.28,255.9,-0.4482516216862814,-1.784564508123934,255.77588495800487,-7.96910747508333,-1.7673309037661984,0.2474105095758293,-7.969033178295766,-0.0344115191512882
7.76,6.98,0.78,4.49,7.2,1218.91,1.97,3.24,255.5,-0.4932486079872504,-1.907250851544872,255.3584560940685,-8.50346407375829,-1.8862843000279617,0.2820236695503797,-8.503361061036527,-0.04185593560878492
7.72,6.96,0.76,4.48,7.18,1219.26,2.42,3.73,254.3,-0.65485307926159,-2.329714026352079,254.0898078504151,-10.33728912912561,-2.2918991842745,0.4180497263526175,-10.337013969086028,-0.0754237499653473
7.68,6.92,0.76,4.45,7.13,1219.63,2.04,3.41,258.2,-0.4171719457572537,-1.996889473073837,258.0432003563895,-8.997041170975635,-1.9723205792148957,0.3122804836657679,-8.996907538178501,-0.04903653431354349
7.65,6.9,0.76,4.43,7.11,1219.9,2.04,3.0,263.8,-0.2203186856402859,-2.0280679665035235,263.6347584741149,-9.335637326670245,-2.00120622610626,0.3289883240348784,-9.33548343026065,-0.05360427639302108
7.62,6.85,0.77,4.4,7.06,1220.23,1.63,2.36,256.4,-0.3832816443572225,-1.58429643094303,256.3019860308799,-7.08886144783727,-1.5721859863337455,0.1955157422680072,-7.088820175005398,-0.02418993736985473
7.57,6.8,0.77,4.37,7.01,1220.67,2.11,2.76,255.2,-0.5389905492445182,-2.039997349955409,255.03825951678348,-9.084392255390242,-2.0144093641422187,0.3220933117611014,-9.084248712102946,-0.051068448675996345
7.53,6.75,0.78,4.34,6.96,1221.07,2.04,2.96,258.0,-0.4241398492682299,-1.9954211054969635,257.8435521238844,-8.983464150189505,-1.970944167214649,0.3115838217643497,-8.983331313725039,-0.04885330681960499
7.49,6.74,0.75,4.33,6.94,1221.61,2.12,2.94,258.8,-0.4117768245863397,-2.0796249293402864,258.6295443654964,-9.391420621809218,-2.05175089852586,0.3393495206006885,-9.391255900706087,-0.05562286577050795
7.46,6.71,0.75,4.31,6.91,1221.98,2.18,2.88,256.0,-0.5273897324072758,-2.1152446832816723,255.8255638060598,-9.44885724898148,-2.086546167986265,0.3472537386598093,-9.448683710194132,-0.05726653771534746
7.44,6.65,0.79,4.27,6.85,1222.36,2.08,2.8,255.1,-0.534836209761768,-2.010062244988365,254.94303252669087,-8.947634664795133,-1.9856015984475248,0.3126284071710384,-8.947501469531671,-0.04882158715273452
7.43,6.61,0.82,4.25,6.81,1222.63,2.23,2.92,252.7,-0.6631459691934628,-2.129116582891238,252.52554681995613,-9.388194889441142,-2.100598752584056,0.3473072187340323,-9.388022411671892,-0.05690764513683726
7.4,6.57,0.84,4.22,6.76,1222.99,2.26,2.84,257.2,-0.5006996046199971,-2.2038375407305724,257.00976023022355,-9.890558447478297,-2.171083323336875,0.3785460461580441,-9.890342582890815,-0.06534520671744685
7.39,6.53,0.86,4.19,6.72,1223.13,1.78,2.62,253.9,-0.4936200828782317,-1.7101868944005176,253.7869052761584,-7.577381496944097,-1.6952529840947008,0.2255139323795748,-7.577322803433293,-0.029824198238816213
7.34,6.5,0.84,4.18,6.7,1223.73,1.37,1.88,246.5,-0.5462862244275879,-1.2563723019076198,246.44074009268024,-5.404777754174567,-1.250786613478903,0.1183393786642001,-5.404766225988038,-0.011163083772249957
7.3,6.48,0.82,4.16,6.67,1224.24,1.6,2.16,249.2,-0.5681711398530204,-1.4957210822336229,249.11509185677693,-6.504691321622266,-1.4860925024786935,0.1694421137578651,-6.504662877414898,-0.019236443760698267
7.26,6.46,0.8,4.15,6.65,1224.55,1.65,2.04,245.9,-0.6737452596292848,-1.5061763924345208,245.8150408945746,-6.463410090549944,-1.496603054357251,0.1695482905122157,-6.463381791427702,-0.019126339526029688
7.23,6.46,0.77,4.15,6.65,1224.75,1.79,2.12,258.2,-0.3660479327968059,-1.752172625883416,258.0792739717611,-7.894830347047749,-1.7355652892711524,0.2406699764663765,-7.894760698713539,-0.03316200708940367
7.28,6.44,0.84,4.14,6.64,1224.25,1.56,2.48,265.3,-0.1278240734628631,-1.5547543234361372,265.2023305174956,-7.198186444447554,-1.542500788325265,0.1948135628217307,-7.198144835590117,-0.02447478081324934
7.3,6.4,0.9,4.11,6.59,1224.13,1.66,3.04,258.9,-0.3195864644330072,-1.6289458222271267,258.7953737120855,-7.359656596744152,-1.6155259227381074,0.2086635682441876,-7.359607790535805,-0.026802826052551326
7.26,6.38,0.88,4.1,6.57,1224.48,2.17,3.45,256.1,-0.5212948521756607,-2.106454765024674,255.9269427991579,-9.4132857959684,-2.0780897989785223,0.3445206299723727,-9.413115621210752,-0.05660192839977122
7.2,6.31,0.89,4.05,6.5,1224.94,1.64,2.84,258.5,-0.3269634124442035,-1.6070765155781603,258.3983213144173,-7.249658053395605,-1.5942290683366929,0.2028018850828598,-7.249612639810943,-0.025660550601478833
7.15,6.24,0.91,4.01,6.43,1225.46,1.5,2.4,260.8,-0.2398217815377522,-1.4807043976094818,260.7129146928604,-6.739147746808465,-1.4704737691018854,0.1737596255847519,-6.739116756412258,-0.020437630908188634
7.09,6.18,0.91,3.97,6.36,1226.04,1.8,2.84,257.0,-0.4049118978189575,-1.7538661166134233,256.8796026780993,-7.865731240124083,-1.7373648532598978,0.2400202526077008,-7.865662222662128,-0.03295058193425367
7.06,6.12,0.94,3.93,6.3,1226.34,2.06,2.8,253.6,-0.5816234010963258,-1.9761867875525183,253.4491702827272,-8.745174840857425,-1.9532122684289783,0.3004597373287579,-8.745054596471881,-0.04585958887428342
7.06,6.09,0.97,3.91,6.27,1226.47,2.27,3.04,251.2,-0.7315431281732605,-2.1488938204626304,251.0233460390112,-9.41911584910422,-2.1199216077739784,0.351677449540727,-9.418938420940941,-0.05781350507322871
7.06,6.05,1.01,3.88,6.23,1226.55,2.08,3.12,252.6,-0.6220048478926602,-1.984819883313856,252.44844967986324,-8.748728720994158,-1.9617262767866888,0.3018939949099058,-8.748607276554962,-0.04609722505361766
7.03,6.03,1.0,3.87,6.21,1226.94,1.59,2.24,246.0,-0.6467112624905221,-1.4525372776517356,245.9209519501668,-6.235815257348004,-1.4439429922122804,0.1577757212278274,-6.235791614594543,-0.017171579034527665
7.01,6.0,1.01,3.85,6.17,1227.28,1.61,2.0,244.3,-0.698191126185946,-1.4507340043285677,244.22169300011893,-6.185035824930118,-1.442289480008666,0.1563016544107344,-6.1850128108384,-0.01687262379872741
6.98,5.98,1.0,3.84,6.16,1227.64,1.1,1.56,238.4,-0.5763844965670867,-0.9368996275573528,238.36812813728207,-3.898139085291439,-0.934732098449114,0.0636931412792807,-3.8981366766765744,-0.0043333850147137835
6.94,5.98,0.96,3.84,6.16,1228.07,1.19,1.52,244.4,-0.5141820410743588,-1.0731807064220853,244.35712945972995,-4.577475527054523,-1.0697576138282772,0.085647395132816,-4.577470412839218,-0.006842540803210477
6.95,6.0,0.95,3.85,6.17,1227.96,1.4,2.38,236.2,-0.7788138617004265,-1.1633782569840596,236.1513109167745,-4.79565973448042,-1.1593054967372864,0.0972611641817122,-4.7956528248960595,-0.008140760606581827
7.02,6.07,0.96,3.89,6.25,1227.43,1.11,2.0,231.7,-0.6879547252926059,-0.8711017712917218,231.6732218727265,-3.522537027547237,-0.8694560057261185,0.0535214915184467,-3.5225354906788042,-0.0032904938169440365
7.18,6.15,1.03,3.94,6.33,1226.17,2.09,3.12,235.8,-1.174754259710952,-1.7285984002338348,235.6926940480223,-7.112944002686584,-1.715295088064816,0.2140448321069391,-7.11289436824759,-0.02657238240663281
7.3,6.16,1.14,3.95,6.34,1225.21,2.41,4.29,236.8,-1.3196273686170454,-2.016601995436098,236.6533432727264,-8.33277371834519,-1.9953128372708744,0.2922503882271245,-8.332665319768484,-0.04250305720664684
7.5,6.22,1.27,3.99,6.4,1223.61,2.07,3.61,234.6,-1.199112026749345,-1.6873145371581073,234.49827833586068,-6.907782387800567,-1.675066345888537,0.2029361578839553,-6.907739058487806,-0.02446665178766457
7.85,6.37,1.48,4.08,6.55,1220.73,1.86,3.41,226.0,-1.292064569053735,-1.3379720286298913,225.93838201226453,-5.277076243526163,-1.332301135204078,0.1230562250758217,-5.277064072558229,-0.011333759453948763
8.24,6.43,1.81,4.12,6.61,1217.78,2.19,3.61,236.9,-1.1959632946215992,-1.834603989398761,236.7785668219453,-7.584213455961576,-1.8185547688628148,0.2421370491357399,-7.5841457296956225,-0.03205146374653099
8.5,6.24,2.26,4.0,6.42,1215.98,4.39,8.09,247.2,-1.7011934245247329,-4.046979235473517,246.58361140932467,-17.44599049452805,-3.860818131586397,1.213311290299211,-17.44207894693021,-0.36941351385277893
8.35,6.15,2.2,3.94,6.32,1217.23,3.66,6.43,229.8,-2.36237513706966,-2.7954934648027905,229.5265325941145,-11.207623982044163,-2.742181450784621,0.5433457487897199,-11.207120031888667,-0.1062822361977846
8.54,6.27,2.27,4.02,6.45,1215.76,3.65,8.65,222.0,-2.7124786129924887,-2.4423267132098325,221.798340135193,-9.46024911264172,-2.4091107561360348,0.4014288713184508,-9.460016923051919,-0.0662803802775656
